,id,host_id,host_is_superhost,host_listings_count,neighbourhood,zipcode,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews_ltm,review_scores_rating,price_normal
3588,7754093,2525519,0,7.0,8,8019,41.4159,2.2178,1,1,2,1.0,2.0,2.0,50.0,4,0,8,28,58,59,8,7,3.912023005428146
3589,7755595,37928392,0,1.0,6,8008,41.39543,2.16226,1,1,2,1.5,1.0,2.0,50.0,2,0,0,0,0,0,0,7,3.912023005428146
3590,7760980,40698581,0,1.0,3,8003,41.38527,2.17964,1,1,2,1.0,1.0,1.0,45.0,1,0,0,0,0,0,0,6,3.8066624897703196
3591,7766779,19055260,0,2.0,58,8017,41.39866,2.12466,1,1,2,1.0,1.0,1.0,54.0,1,0,29,59,89,364,2,7,3.9889840465642745
3592,7770432,13172148,0,8.0,57,8028,41.37325,2.12777,1,0,8,2.0,3.0,6.0,59.0,2,0,0,0,5,250,63,6,4.07753744390572
3593,7774099,2320210,0,42.0,5,8010,41.39221,2.17526,1,0,6,2.0,3.0,4.0,168.0,3,0,0,7,19,85,8,6,5.123963979403259
3594,7777757,1867966,0,1.0,21,8023,41.41204,2.14801,1,1,2,1.0,1.0,1.0,30.0,31,0,30,60,90,365,15,7,3.4011973816621555
3595,7779256,13662007,1,2.0,67,8013,41.39947,2.17782,10,1,1,1.0,1.0,1.0,30.0,7,0,0,0,0,184,4,7,3.4011973816621555
3596,7779484,40930673,0,1.0,57,8004,41.37472,2.16292,1,0,4,1.0,2.0,2.0,62.0,1,0,0,0,0,0,0,7,4.127134385045092
3597,7780048,3040421,1,2.0,6,8036,41.38993,2.15771,1,1,1,1.0,1.0,1.0,30.0,1,0,4,11,26,301,67,7,3.4011973816621555
3598,7780726,6521602,1,1.0,67,8013,41.39208,2.18183,1,1,2,1.0,1.0,1.0,49.0,2,0,0,0,5,277,31,7,3.8918202981106265
3599,7792646,4065255,0,1.0,54,8026,41.41158,2.1835,1,1,2,1.0,1.0,1.0,28.0,2,0,8,38,68,343,5,7,3.332204510175204
3600,7793542,40676061,0,20.0,5,8007,41.38616,2.16649,1,0,12,2.0,4.0,9.0,443.0,3,0,7,24,45,304,40,7,6.093569770045136
3601,7800516,1432835,0,38.0,6,8011,41.38363,2.15788,1,0,5,1.0,2.0,4.0,90.0,31,0,26,42,72,208,15,6,4.499809670330265
3602,7813140,40676061,0,20.0,30,8007,41.38702,2.16348,1,0,16,2.5,6.0,14.0,616.0,3,0,8,24,50,303,36,6,6.423246963533519
3603,7814701,41141290,0,1.0,57,8014,41.37942,2.13506,20,1,1,1.0,1.0,1.0,20.0,15,0,21,51,81,356,0,6,2.995732273553991
3604,7817372,3556337,0,16.0,50,8011,41.38243,2.16298,1,0,8,1.0,3.0,5.0,250.0,7,0,0,1,20,295,14,7,5.521460917862246
3605,7817899,41158919,0,3.0,50,8001,41.38109,2.16329,1,1,2,2.5,1.0,1.0,47.0,2,0,1,4,26,26,51,7,3.8501476017100584
3606,7819055,10693680,0,30.0,56,8003,41.38862,2.18051,1,0,5,1.0,2.0,2.0,46.0,32,0,30,60,90,365,0,6,3.828641396489095
3607,7821974,27726355,0,1.0,57,8014,41.37242,2.14134,1,0,4,1.0,2.0,3.0,115.0,3,0,4,11,35,306,29,7,4.74493212836325
3608,7824065,10856286,0,2.0,6,8015,41.38049,2.15112,1,0,4,1.5,1.0,2.0,40.0,32,0,0,1,31,306,3,7,3.6888794541139363
3609,7825059,2014393,0,3.0,44,8042,41.44275,2.17533,1,1,1,2.0,1.0,1.0,15.0,1,0,0,0,0,190,0,7,2.70805020110221
3610,7825484,7072755,1,1.0,6,8037,41.40106,2.17012,1,1,2,2.0,1.0,1.0,35.0,2,0,4,5,18,89,50,7,3.5553480614894135
3611,7830662,30337227,0,8.0,19,8002,41.37926,2.17287,1,1,3,1.0,1.0,2.0,55.0,3,0,5,35,61,336,14,7,4.007333185232471
3612,7832096,26013994,0,4.0,3,8002,41.37943,2.17662,1,2,1,1.0,1.0,1.0,40.0,1,0,0,0,0,0,0,8,3.6888794541139363
3613,7832245,41244945,0,1.0,57,8004,41.37056,2.14574,1,1,2,1.0,1.0,1.0,25.0,1,0,0,0,7,161,92,7,3.2188758248682006
3614,7837343,39464990,1,1.0,6,8004,41.37488,2.16068,1,0,4,1.5,1.0,1.0,75.0,3,0,3,33,57,111,62,7,4.31748811353631
3615,7838608,41293717,1,4.0,6,8011,41.38358,2.16313,3,1,2,1.0,1.0,2.0,89.0,3,0,10,29,42,153,58,7,4.48863636973214
3616,7840534,26013994,0,4.0,3,8002,41.37893,2.17742,1,1,2,1.0,1.0,1.0,80.0,1,0,0,0,0,0,0,8,4.382026634673881
3617,7840689,26013994,0,4.0,3,8002,41.38061,2.17632,1,2,1,1.0,1.0,1.0,40.0,1,0,0,0,0,0,0,8,3.6888794541139363
3618,7846300,30337227,0,8.0,3,8001,41.37936,2.16573,1,1,4,1.0,1.0,4.0,58.0,3,0,21,51,81,81,15,6,4.060443010546419
3619,7849007,3556337,0,16.0,6,8011,41.38292,2.16213,1,0,8,1.0,3.0,5.0,200.0,6,0,2,6,36,311,10,7,5.298317366548036
3620,7849235,26013994,0,4.0,3,8002,41.37914,2.17607,1,1,4,1.0,1.0,3.0,100.0,1,0,0,0,0,0,0,4,4.605170185988092
3621,7849983,27573426,0,23.0,3,8003,41.38994,2.17897,1,0,2,1.0,1.0,1.0,43.0,31,0,0,24,54,84,0,7,3.7612001156935624
3622,7851117,41371674,0,1.0,23,8032,41.43303,2.158,1,0,8,2.0,3.0,7.0,90.0,1,0,5,17,29,290,20,7,4.499809670330265
3623,7852092,3558810,1,1.0,50,8015,41.37677,2.15273,1,0,4,1.5,2.0,2.0,100.0,3,0,5,13,25,48,40,7,4.605170185988092
3624,7854497,3376710,0,44.0,6,8013,41.3942,2.18022,10,0,8,2.0,3.0,4.0,135.0,2,0,7,24,39,293,2,6,4.90527477843843
3625,7854951,17779078,0,1.0,16,8004,41.37159,2.16465,1,1,1,1.0,1.0,1.0,22.0,2,0,0,0,0,0,0,7,3.091042453358316
3626,7861397,5404703,0,5.0,57,8028,41.37354,2.13222,1,0,6,1.0,3.0,5.0,40.0,32,0,0,0,0,252,0,7,3.6888794541139363
3627,7862263,4498407,0,6.0,5,8007,41.38792,2.16607,1,0,10,4.0,4.0,8.0,430.0,3,0,7,18,31,290,2,6,6.063785208687608
3628,7864741,24405697,0,2.0,25,8029,41.39004,2.14585,1,1,2,2.0,1.0,2.0,35.0,1,0,0,0,0,0,0,8,3.5553480614894135
3629,7873728,40713547,0,4.0,15,8002,41.3821,2.17843,1,1,2,1.5,1.0,1.0,46.0,2,0,9,29,38,299,26,6,3.828641396489095
3630,7878502,40101313,0,1.0,24,8032,41.42757,2.15826,16,1,2,1.0,1.0,1.0,37.0,2,0,15,45,75,165,28,7,3.6109179126442243
3631,7879007,1995520,0,2.0,21,8012,41.40214,2.15971,1,1,2,1.0,1.0,1.0,45.0,1,0,0,0,0,0,0,6,3.8066624897703196
3632,7879795,8494354,0,2.0,16,8004,41.37174,2.1677,1,1,2,1.0,1.0,1.0,22.0,3,0,5,10,10,10,47,6,3.091042453358316
3633,7880575,41538830,0,1.0,26,8003,41.38033,2.18829,1,1,1,1.0,1.0,1.0,28.0,2,0,0,0,7,282,23,6,3.332204510175204
3634,7883008,20747745,0,1.0,40,8029,41.38797,2.13359,1,1,2,1.0,1.0,1.0,29.0,1,0,0,0,0,0,0,7,3.367295829986474
3635,7884252,41561119,0,2.0,57,8004,41.37336,2.15743,1,1,2,1.5,1.0,1.0,53.0,2,0,14,21,21,21,61,6,3.970291913552122
3636,7894510,41622704,0,1.0,19,8001,41.38286,2.17024,1,1,2,1.0,1.0,1.0,30.0,2,0,0,0,0,0,0,8,3.4011973816621555
3637,7900479,3911721,0,39.0,6,8013,41.39623,2.17795,1,0,6,2.0,3.0,4.0,130.0,1,0,14,30,58,333,0,6,4.867534450455582
3638,7908860,41703027,0,1.0,3,8003,41.38053,2.17988,23,1,2,1.0,1.0,1.0,35.0,3,0,7,27,56,56,28,7,3.5553480614894135
3639,7911423,41714674,0,1.0,49,8030,41.43637,2.18425,20,1,1,1.0,1.0,1.0,30.0,1,0,0,0,0,0,0,8,3.4011973816621555
3640,7917857,5729069,0,25.0,39,8005,41.39137,2.19668,1,0,8,2.0,3.0,6.0,339.0,3,0,2,15,33,118,3,6,5.82600010738045
3641,7919537,28643909,0,1.0,10,8003,41.38404,2.18018,1,1,4,1.0,1.0,2.0,69.0,2,0,0,0,0,0,0,7,4.23410650459726
3642,7927628,41807465,0,12.0,25,8036,41.39201,2.15484,18,2,4,1.0,1.0,1.0,35.0,1,0,25,55,85,360,27,6,3.5553480614894135
3643,7929911,41807465,0,12.0,25,8036,41.39312,2.15424,18,2,8,1.0,1.0,1.0,35.0,1,0,26,56,86,361,18,6,3.5553480614894135
3644,7930782,41807465,0,12.0,25,8036,41.39322,2.15314,18,2,6,1.0,1.0,1.0,35.0,1,0,25,55,85,360,27,6,3.5553480614894135
3645,7930871,41807465,0,12.0,25,8036,41.39175,2.15314,18,2,6,1.0,1.0,1.0,35.0,1,0,25,55,85,360,14,6,3.5553480614894135
3646,7936080,41848841,0,1.0,57,8028,41.37609,2.12585,1,1,1,1.0,1.0,1.0,30.0,4,0,0,7,37,312,0,7,3.4011973816621555
3647,7941553,71615,0,45.0,26,8003,41.37953,2.1909,1,0,2,1.0,1.0,1.0,45.0,32,0,1,1,31,306,1,7,3.8066624897703196
3648,7942090,1683936,0,29.0,32,8025,41.40805,2.17529,1,0,3,1.0,1.0,3.0,83.0,2,0,10,32,62,306,5,6,4.418840607796598
3649,7944610,40676061,0,20.0,6,8007,41.38731,2.16653,1,0,12,2.0,4.0,10.0,442.0,3,0,6,27,51,321,38,6,6.091309882077698
3650,7948481,14074766,1,1.0,57,8004,41.37449,2.16429,1,0,4,1.0,2.0,4.0,87.0,3,0,4,15,25,288,48,7,4.465908118654584
3651,7953354,27954529,0,6.0,57,8004,41.37282,2.16265,1,0,4,1.0,2.0,3.0,99.0,2,0,1,10,21,296,68,7,4.59511985013459
3652,7954069,27954529,0,6.0,57,8004,41.3746,2.16846,1,0,2,1.0,1.0,2.0,79.0,2,0,1,5,9,275,54,7,4.3694478524670215
3653,7954984,20168153,0,3.0,42,8035,41.43305,2.14228,1,1,2,1.0,1.0,2.0,39.0,2,0,4,21,31,252,26,6,3.6635616461296463
3654,7964249,42019336,0,1.0,6,8037,41.4,2.16502,1,0,3,0.5,1.0,2.0,54.0,50,0,28,58,88,363,0,8,3.9889840465642745
3655,7965130,41807465,0,12.0,25,8036,41.39206,2.15429,18,1,8,2.0,1.0,8.0,240.0,1,0,28,58,88,363,0,6,5.480638923341991
3656,7965883,41807465,0,12.0,25,8036,41.39204,2.15372,18,1,6,2.0,1.0,6.0,180.0,1,0,27,57,87,362,6,7,5.19295685089021
3657,7965916,42031087,0,2.0,15,8002,41.38507,2.17695,1,1,1,1.0,1.0,1.0,25.0,31,0,9,39,54,309,0,6,3.2188758248682006
3658,7966146,24933182,0,1.0,12,8026,41.40851,2.18636,1,1,2,1.0,1.0,1.0,22.0,1,0,0,0,0,0,8,5,3.091042453358316
3659,7966807,42032073,0,1.0,65,8012,41.40068,2.15373,1,1,2,1.0,1.0,1.0,30.0,1,0,0,0,0,0,0,7,3.4011973816621555
3660,7967654,41067414,0,1.0,3,8003,41.38661,2.17802,1,1,2,1.0,1.0,1.0,30.0,7,0,22,29,59,149,13,7,3.4011973816621555
3661,7968185,41807465,0,12.0,6,8036,41.39284,2.15275,18,2,4,1.0,1.0,1.0,35.0,1,0,27,57,87,362,3,7,3.5553480614894135
3662,7968315,41807465,0,12.0,6,8036,41.39353,2.15267,18,1,4,1.0,1.0,4.0,120.0,1,0,20,50,80,355,5,5,4.787491742782046
3663,7968938,41293717,1,4.0,50,8011,41.38336,2.16193,1,1,1,1.0,1.0,1.0,56.0,2,0,13,40,65,65,40,7,4.02535169073515
3664,7972318,27970802,0,1.0,40,8028,41.37745,2.12459,1,1,1,2.0,1.0,1.0,26.0,1,0,0,0,0,0,0,8,3.258096538021482
3665,7977004,40676061,0,20.0,5,8037,41.39918,2.163,1,0,10,2.5,4.0,8.0,355.0,3,0,10,28,58,142,29,7,5.872117789475416
3666,7977915,40676061,0,20.0,6,8011,41.38718,2.15777,1,0,7,2.0,3.0,4.0,218.0,3,0,2,15,29,302,29,6,5.384495062789089
3667,7978189,42104747,1,5.0,39,8005,41.38724,2.19873,4,0,6,1.0,3.0,3.0,150.0,1,0,27,57,87,362,1,7,5.0106352940962555
3668,7980877,1333556,0,5.0,19,8001,41.37641,2.17529,1,1,2,1.0,1.0,1.0,38.0,31,0,0,8,38,313,0,7,3.6375861597263857
3669,7985620,3911721,0,39.0,6,8025,41.40344,2.17106,1,0,4,1.0,1.0,3.0,85.0,4,0,0,0,0,0,1,7,4.442651256490317
3670,7986159,3911721,0,39.0,6,8011,41.38434,2.16087,1,0,6,2.0,2.0,4.0,90.0,1,0,26,56,86,361,0,7,4.499809670330265
3671,7991918,1447144,0,71.0,15,8002,41.37955,2.18126,1,0,5,1.0,2.0,4.0,75.0,1,0,15,44,74,349,0,6,4.31748811353631
3672,7998100,42219291,0,1.0,57,8004,41.37207,2.1444,1,0,5,1.0,2.0,3.0,114.0,5,0,5,14,44,134,22,6,4.736198448394496
3673,7998174,1447144,0,71.0,5,8013,41.39647,2.17679,1,0,6,2.0,3.0,4.0,130.0,3,0,4,24,41,207,6,7,4.867534450455582
3674,7999354,41750999,1,1.0,18,8006,41.4035,2.14977,1,1,2,1.0,1.0,1.0,39.0,3,0,3,7,13,279,31,7,3.6635616461296463
3675,8009809,41561119,0,2.0,16,8004,41.37453,2.15577,1,1,1,1.5,1.0,1.0,35.0,2,0,16,16,16,16,84,7,3.5553480614894135
3676,8012987,37224044,0,12.0,59,8021,41.39506,2.14894,10,0,4,1.0,1.0,2.0,189.0,2,0,4,8,26,284,0,2,5.241747015059643
3677,8013090,37224044,0,12.0,52,8021,41.39453,2.14824,24,0,4,1.0,1.0,2.0,188.0,2,0,3,14,30,284,1,7,5.236441962829949
3678,8020706,40676061,0,20.0,50,8015,41.37631,2.16265,1,0,4,1.0,2.0,2.0,153.0,3,0,2,4,9,239,55,7,5.030437921392435
3679,8021250,40676061,0,20.0,15,8002,41.381,2.17833,1,0,8,2.0,3.0,5.0,80.0,32,0,21,21,21,147,22,7,4.382026634673881
3680,8021692,40676061,0,20.0,3,8010,41.38899,2.17714,1,0,4,1.0,2.0,3.0,158.0,3,0,3,15,41,314,27,7,5.062595033026967
3681,8024459,1906719,1,1.0,51,8035,41.42975,2.13298,16,0,3,1.5,1.0,1.0,119.0,3,0,5,30,60,335,19,7,4.77912349311153
3682,8025186,10704,0,72.0,56,8003,41.38537,2.17739,1,0,5,1.5,3.0,5.0,85.0,32,0,13,37,37,243,0,6,4.442651256490317
3683,8029780,42395411,0,2.0,16,8004,41.37228,2.16354,1,1,2,1.0,1.0,1.0,35.0,1,0,0,0,0,0,0,6,3.5553480614894135
3684,8030534,32968395,1,2.0,6,8029,41.38603,2.14572,1,0,5,1.0,3.0,4.0,110.0,3,0,7,23,46,127,48,7,4.700480365792417
3685,8031166,42363204,0,2.0,6,8013,41.40114,2.18328,1,1,2,1.0,1.0,1.0,50.0,1,0,0,1,3,249,82,7,3.912023005428146
3686,8032676,33748304,1,1.0,6,8015,41.37964,2.15484,1,0,4,2.0,2.0,2.0,132.0,4,0,2,5,5,238,38,7,4.882801922586371
3687,8040730,22104244,1,1.0,65,8012,41.40151,2.16036,1,1,2,1.0,1.0,1.0,40.0,2,0,13,39,65,184,36,7,3.6888794541139363
3688,8044639,1527960,1,2.0,11,8026,41.41504,2.18184,21,0,2,1.0,1.0,1.0,85.0,9,0,5,7,19,103,7,7,4.442651256490317
3689,8045986,39129979,0,4.0,50,8011,41.38493,2.16257,1,1,2,1.0,1.0,1.0,50.0,1,0,0,0,0,138,16,6,3.912023005428146
3690,8048616,30349907,0,2.0,54,8005,41.39219,2.19796,1,0,4,1.0,1.0,4.0,55.0,31,0,11,41,71,346,22,7,4.007333185232471
3691,8057612,20318796,0,1.0,40,8029,41.38673,2.13703,1,1,1,1.0,1.0,1.0,17.0,1,0,0,0,0,0,0,7,2.833213344056216
3692,8058065,40676061,0,20.0,56,8010,41.39039,2.1779,1,0,4,1.0,2.0,3.0,158.0,3,0,1,11,34,307,36,7,5.062595033026967
3693,8058619,1189048,1,2.0,59,8006,41.39914,2.1494,1,1,2,1.0,1.0,1.0,38.0,4,0,7,32,51,307,9,7,3.6375861597263857
3694,8060075,42571691,1,1.0,5,8013,41.39684,2.17499,1,0,5,1.0,2.0,5.0,113.0,2,0,2,6,8,168,60,7,4.727387818712341
3695,8068276,3455268,0,3.0,57,8004,41.37247,2.14408,1,1,1,1.0,1.0,1.0,25.0,3,0,7,28,58,58,31,6,3.2188758248682006
3696,8069248,3455268,0,3.0,57,8004,41.37043,2.14526,1,1,1,1.0,1.0,1.0,25.0,3,0,2,31,61,61,28,6,3.2188758248682006
3697,8075519,39328627,0,11.0,30,8007,41.38656,2.16412,24,0,8,2.0,3.0,6.0,500.0,1,0,0,0,0,0,28,7,6.214608098422191
3698,8075826,39328627,0,11.0,6,8007,41.38603,2.16397,24,0,10,3.0,5.0,8.0,500.0,1,0,6,22,37,114,29,7,6.214608098422191
3699,8075880,14528635,0,2.0,22,8032,41.42289,2.17134,1,1,1,1.0,1.0,1.0,40.0,1,0,30,60,90,180,0,8,3.6888794541139363
3700,8077110,3911721,0,39.0,30,8011,41.38426,2.15958,1,0,4,1.0,1.0,3.0,90.0,1,0,30,60,90,365,1,6,4.499809670330265
3701,8083851,3801899,1,1.0,22,8041,41.42144,2.17745,1,1,2,1.0,1.0,2.0,42.0,2,0,6,12,38,38,52,7,3.7376696182833684
3702,8096273,4918740,0,6.0,50,8015,41.37637,2.16068,24,0,4,2.0,2.0,3.0,209.0,2,0,3,6,14,228,23,7,5.342334251964811
3703,8099214,154251,0,1.0,39,8005,41.38984,2.1956,21,0,5,1.0,2.0,2.0,99.0,2,0,2,2,5,272,39,7,4.59511985013459
3704,8099797,4064440,1,12.0,6,8011,41.3796,2.16252,24,0,6,3.0,3.0,5.0,260.0,3,0,5,9,14,249,29,7,5.560681631015528
3705,8101640,3901019,0,20.0,19,8001,41.37789,2.16412,1,0,2,1.0,1.0,2.0,38.0,32,0,0,0,6,227,0,7,3.6375861597263857
3706,8109648,25546448,0,1.0,56,8003,41.38419,2.18019,1,1,2,1.0,1.0,1.0,50.0,1,0,0,0,0,0,0,6,3.912023005428146
3707,8112143,29721447,0,1.0,19,8001,41.37983,2.17075,1,1,2,1.0,1.0,1.0,25.0,1,0,0,0,0,0,0,7,3.2188758248682006
3708,8114070,8494354,0,2.0,16,8004,41.37312,2.1575,1,1,2,1.0,1.0,1.0,29.0,3,0,12,35,35,35,39,7,3.367295829986474
3709,8121901,8742470,0,1.0,57,8004,41.37289,2.16647,1,1,4,1.0,2.0,2.0,87.0,4,0,22,52,82,357,3,7,4.465908118654584
3710,8122193,42885335,1,1.0,15,8002,41.38053,2.17545,1,1,3,1.0,1.0,1.0,52.0,3,0,0,4,11,217,37,7,3.9512437185814275
3711,8124491,12858721,0,3.0,30,8011,41.38267,2.1593,1,1,2,1.0,1.0,1.0,35.0,2,0,13,43,73,331,18,7,3.5553480614894135
3712,8126804,34344215,1,5.0,41,8017,41.39423,2.13338,10,0,7,2.0,3.0,7.0,200.0,4,0,7,15,33,302,7,7,5.298317366548036
3713,8127277,42906962,0,8.0,3,8001,41.37952,2.16929,1,1,4,1.0,1.0,4.0,80.0,31,0,29,59,89,127,0,6,4.382026634673881
3714,8127477,42906962,0,8.0,3,8001,41.37911,2.17045,10,1,6,1.0,1.0,6.0,110.0,31,0,0,0,7,45,0,5,4.700480365792417
3715,8132988,6761744,1,2.0,50,8011,41.38263,2.16253,1,1,1,1.0,1.0,1.0,18.0,2,0,30,60,89,364,1,7,2.8903717578961645
3716,8135780,9259583,0,1.0,21,8012,41.40341,2.15763,1,1,1,1.0,1.0,1.0,25.0,1,0,0,0,0,0,0,8,3.2188758248682006
3717,8138792,3911721,0,39.0,21,8023,41.41816,2.15001,1,0,6,1.0,2.0,5.0,81.0,1,0,14,44,74,349,0,8,4.394449154672439
3718,8147685,42974591,0,1.0,57,8004,41.37416,2.16152,1,1,2,1.0,1.0,1.0,85.0,7,0,0,0,0,0,0,8,4.442651256490317
3719,8148676,40316585,0,1.0,3,8003,41.38358,2.18003,1,0,2,1.0,1.0,2.0,153.0,2,0,9,28,42,128,66,7,5.030437921392435
3720,8149462,37308706,0,5.0,3,8001,41.38175,2.17143,1,1,2,1.5,1.0,1.0,25.0,3,0,4,14,21,21,12,7,3.2188758248682006
3721,8149689,43022951,0,1.0,6,8013,41.39854,2.17359,1,1,2,1.0,1.0,1.0,42.0,1,0,0,0,0,0,0,8,3.7376696182833684
3722,8156433,43059034,0,1.0,25,8036,41.3896,2.15607,1,1,2,1.0,1.0,1.0,60.0,1,0,0,0,0,0,0,7,4.0943445622221
3723,8158099,43063104,1,2.0,52,8006,41.39888,2.14198,1,1,2,1.5,2.0,1.0,75.0,3,0,12,27,55,330,27,7,4.31748811353631
3724,8162945,43085687,0,1.0,3,8001,41.384,2.16574,10,1,2,1.0,1.0,1.0,20.0,3,0,0,0,0,0,0,8,2.995732273553991
3725,8169339,43115531,0,1.0,6,8007,41.39071,2.16694,24,0,10,2.5,4.0,9.0,490.0,2,0,15,36,63,333,24,7,6.194405391104672
3726,8177086,20465781,0,1.0,21,8024,41.40525,2.16027,1,1,1,1.0,1.0,1.0,51.0,1,0,5,5,5,5,8,7,3.9318256327243257
3727,8181239,43161356,0,1.0,6,8009,41.39346,2.16952,1,0,6,2.0,2.0,4.0,80.0,1,0,3,3,7,69,54,7,4.382026634673881
3728,8181779,10704,0,72.0,32,8025,41.40962,2.1733,1,0,5,2.0,4.0,5.0,110.0,3,0,2,14,17,17,6,7,4.700480365792417
3729,8181912,3556337,0,16.0,65,8012,41.40093,2.15939,1,0,4,1.0,2.0,4.0,150.0,6,0,0,0,22,297,21,7,5.0106352940962555
3730,8184458,42025541,0,5.0,21,8024,41.40981,2.16098,23,0,3,1.0,3.0,3.0,29.0,365,0,5,35,58,58,0,8,3.367295829986474
3731,8185162,1093718,0,10.0,3,8003,41.3839,2.1805,1,0,4,1.0,1.0,1.0,35.0,32,0,2,17,17,196,2,6,3.5553480614894135
3732,8198755,38276715,0,1.0,65,8012,41.40324,2.16114,23,1,2,1.0,1.0,1.0,34.0,1,0,0,0,0,0,0,7,3.5263605246161616
3733,8207551,7783989,0,2.0,19,8001,41.38084,2.16384,1,1,2,1.0,1.0,1.0,39.0,1,0,0,0,0,0,0,7,3.6635616461296463
3734,8207999,7783989,0,2.0,19,8001,41.38083,2.16385,1,1,2,1.0,1.0,2.0,49.0,1,0,0,0,0,0,0,7,3.8918202981106265
3735,8215004,10704,0,72.0,63,8023,41.4092,2.14749,1,0,4,1.0,1.0,1.0,80.0,32,0,0,24,54,329,0,8,4.382026634673881
3736,8215059,10704,0,72.0,59,8023,41.40966,2.1462,1,0,4,1.0,1.0,1.0,80.0,3,0,1,9,20,281,4,7,4.382026634673881
3737,8215509,10704,0,72.0,63,8023,41.40932,2.14807,1,0,4,1.0,2.0,3.0,95.0,32,0,7,37,67,342,0,8,4.553876891600541
3738,8215716,10704,0,72.0,63,8023,41.40815,2.14824,1,0,4,1.0,2.0,3.0,95.0,32,0,8,38,68,343,1,6,4.553876891600541
3739,8215879,10704,0,72.0,63,8023,41.4083,2.14819,1,0,5,1.5,2.0,3.0,95.0,3,0,2,8,13,279,1,6,4.553876891600541
3740,8216047,10704,0,72.0,6,8025,41.40519,2.17091,1,0,4,1.0,1.0,2.0,95.0,32,0,1,31,61,336,0,7,4.553876891600541
3741,8216291,10704,0,72.0,21,8025,41.40447,2.17118,1,0,4,1.0,2.0,3.0,110.0,32,0,6,27,27,236,0,7,4.700480365792417
3742,8216403,42584034,1,2.0,59,8006,41.40431,2.14701,1,1,2,1.0,1.0,1.0,59.0,2,0,2,4,13,185,55,7,4.07753744390572
3743,8216455,10704,0,72.0,21,8025,41.40465,2.17087,1,0,6,2.0,3.0,1.0,150.0,32,0,12,42,68,312,0,7,5.0106352940962555
3744,8216543,10704,0,72.0,50,8015,41.37634,2.1618,1,0,6,2.0,3.0,5.0,120.0,3,0,3,12,20,295,3,6,4.787491742782046
3745,8217483,3556337,0,16.0,6,8018,41.39114,2.18416,1,0,6,1.0,2.0,4.0,120.0,6,0,2,3,11,11,28,7,4.787491742782046
3746,8217890,10704,0,72.0,5,8037,41.39617,2.16226,1,0,8,2.0,4.0,8.0,160.0,60,0,4,6,18,290,0,8,5.075173815233827
3747,8218547,10704,0,72.0,40,8029,41.39036,2.13998,1,0,5,2.0,3.0,5.0,100.0,3,0,8,17,22,288,2,5,4.605170185988092
3748,8221000,43349865,0,1.0,24,8032,41.42938,2.16086,24,0,8,2.0,3.0,7.0,90.0,1,0,5,17,33,225,20,7,4.499809670330265
3749,8222453,5651747,0,11.0,3,8001,41.3791,2.17234,1,0,6,1.0,3.0,5.0,61.0,32,0,25,48,48,207,1,6,4.110873864173311
3750,8222946,9804362,0,2.0,15,8002,41.38576,2.17151,1,1,2,1.0,1.0,1.0,38.0,3,0,4,6,27,302,46,7,3.6375861597263857
3751,8229940,43399128,1,2.0,6,8011,41.38741,2.16024,1,1,3,1.0,1.0,1.0,60.0,2,0,0,7,14,28,50,7,4.0943445622221
3752,8232860,43414634,0,1.0,50,8015,41.37683,2.1613,1,1,2,1.0,1.0,1.0,30.0,2,0,0,0,0,0,0,7,3.4011973816621555
3753,8233436,14218681,0,1.0,25,8008,41.39299,2.15756,1,1,2,1.5,1.0,1.0,35.0,14,0,0,30,60,60,6,7,3.5553480614894135
3754,8238284,39536803,0,1.0,3,8001,41.37985,2.16854,1,1,2,1.0,1.0,1.0,65.0,2,0,19,49,79,354,7,7,4.174387269895637
3755,8249976,43505134,0,3.0,3,8001,41.37904,2.17246,1,1,2,1.0,1.0,1.0,25.0,1,0,2,16,38,119,68,6,3.2188758248682006
3756,8252969,6502638,0,1.0,3,8002,41.38633,2.17394,1,1,1,1.0,1.0,1.0,45.0,1,0,0,0,0,0,0,8,3.8066624897703196
3757,8253250,23599929,0,1.0,57,8004,41.37214,2.16558,1,1,1,1.0,1.0,1.0,20.0,2,0,0,0,0,0,0,8,2.995732273553991
3758,8254967,10192828,1,1.0,16,8004,41.3725,2.17207,1,1,1,1.0,1.0,1.0,59.0,2,0,18,40,54,54,32,7,4.07753744390572
3759,8260935,10704,0,72.0,5,8037,41.39658,2.16211,1,0,10,2.0,4.0,9.0,130.0,25,0,1,3,15,287,0,8,4.867534450455582
3760,8261020,10704,0,72.0,6,8037,41.39696,2.16228,1,0,8,2.0,4.0,9.0,100.0,32,0,13,36,36,243,0,6,4.605170185988092
3761,8261111,10704,0,72.0,6,8037,41.39696,2.16093,1,0,5,2.0,3.0,5.0,125.0,32,0,20,43,43,264,0,7,4.8283137373023015
3762,8261212,10380563,0,76.0,32,8013,41.40512,2.1807,1,0,4,1.0,1.0,2.0,54.0,3,0,3,9,20,34,21,6,3.9889840465642745
3763,8261477,10704,0,72.0,3,8010,41.38717,2.17271,1,0,4,1.5,2.0,3.0,121.0,3,0,4,9,12,259,7,6,4.795790545596741
3764,8261655,10704,0,72.0,21,8024,41.40677,2.16267,1,0,2,1.0,1.0,1.0,75.0,3,0,4,16,16,16,4,6,4.31748811353631
